X,Y,Z,slop(x),slop(x/z),slop(1/z),slop(1/x),slop(z/x),slop(z),Label
-1.57477628473527,0.69959926857169,2.98088926756825,-0.412817881705624,-0.32191722145671,-0.32643242739088,-0.0686103846868168,-0.0638652609284579,-0.478199179731487,5
1.13035528249707,0.356919549896192,-0.915237289066035,3.29543128874946,-0.140383074286354,-0.369776954872257,-0.471882394601439,-0.0248053047583718,-0.330986934918735,6
-0.634801008205401,-3.28021494602162,0.972697714842749,-0.522417842558362,-0.389528366819656,-0.38623388829683,-0.0807085449842555,-0.051029736742561,-0.30196405212324,4
0.650326407002613,0.499550648298898,-0.149076759600466,-0.366656209691298,-0.0822452284459658,-0.0827084594731896,-0.0632334245546219,-0.0294358237956857,0.0205759940136291,9
-2.14856443881108,0.355674950433686,1.24311648553783,-0.549484949446161,-0.448656044130346,-0.439265371311328,-0.0837330850586152,-0.047234110845504,-0.245068337045254,2
1.12792267726624,0.320120892454885,0.208702611926984,1.86711250739481,-0.259659801026433,-0.252908846731972,-1.03075018834145,-0.691434485720338,2.53959308425547,12
-1.18913183095217,-3.28021494602162,1.26921547979994,-0.522417842558362,-0.389529706369357,-0.386235147104132,-0.0807085449842555,-0.0510296124826625,-0.301962125740472,4
-0.204614869804313,0.283322235013582,-0.737241738861588,-0.526833335808511,-0.136876110840344,-0.149053420190349,-0.0813806650007799,-0.0252114798318501,0.0983325080954923,13
0.544432838897015,0.544646635490216,-0.123848856464184,-0.523274066224324,-0.0103254498286073,-0.0299624293598563,-0.0810446049925177,-0.0321459147949841,-0.0094929146253512,11
1.11625420048682,0.458852245875088,-0.25753971367335,2.46501871285782,-0.239042843767601,-0.291301260940318,-0.617396378178965,0.0510344106653169,-0.915341663170014,3
-1.99614529129379,0.283322235013582,-1.79172396698538,-0.526833335808511,-0.13687721459922,-0.149054455089499,-0.0813806650007799,-0.0252113555719516,0.0983344344782612,13
0.764352985457843,0.371149470417462,0.217122678582807,-0.367251457272305,-0.395739975643471,-0.403699655840823,-0.0632334245546219,-0.0504787233983325,-0.278527679357411,0
-0.302351990060826,0.371149470417462,0.762097715272055,-0.367209256884099,-0.395760603158926,-0.403724218009459,-0.0632334245546219,-0.0504769759139914,-0.278498783615878,0
0.998283518014632,0.333894459839905,0.114934677572304,-0.60023202679999,-0.366808324954948,-0.360813076789158,-0.0887739851825479,-0.0535769857809628,-0.350855646796655,1
0.976287732262178,0.355674950433686,0.0877293389113407,-0.549484949446161,-0.448656044130346,-0.439265371311328,-0.0837330850586152,-0.047234110845504,-0.245068337045254,2
-0.902628243751585,-2.35066509412776,-1.2188047847905,-0.611029773497979,-0.142599434615626,-0.158983902671389,-0.0897821652073345,-0.0245357833420532,0.118601907589333,10
-1.32012550589854,0.371149470417462,1.28207375429918,-0.367210367420631,-0.39576229152252,-0.403725855774178,-0.0632334245546219,-0.0504768329939034,-0.278496857233109,0
0.977228703149842,0.4994676750014,0.0522582428141938,-0.398573029613152,-0.947759057957336,-0.956294401215293,-0.0669300846455059,-0.0410933463314047,-0.145707440210738,17
